codigo_de_barras;nome_produto;url_imagem;comprimento;largura;altura;dimensoes_unidade;peso;peso_unidade
7899298679813;DVR GRAVADOR DIGITAL DE VIDEO 16 CANAIS MHDX 1316 INTELBRAS;https://m.media-amazon.com/images/I/01ApeSEx5GL.__AC_QL70_ML2_.jpg;29;26;5,5;cm;900;g
7899298657743;Intelbras Gravador de Vídeo Digital 16 Canais Multi HD H.265+ iMHDX 3116 até 5 Megapixels USB;https://m.media-amazon.com/images/I/31VIADsP3SL.__AC_SX300_SY300_QL70_ML2_.jpg;35;35;10;cm;3,8;kg
7899298647034;;;33;31;9;cm;1,5;kg
7899298646907;DVR Gravador 32 canais Multi HD 5 em 1 H.265+ Intelbras iMHDX 3132 até 5 Megapixels;https://m.media-amazon.com/images/I/313y9-Y085L.__AC_SX300_SY300_QL70_ML2_.jpg;44;36;15;cm;3,6;kg
7899298620556;Dvr Gravador 8 Canais Intelbras Imhdx 5108 4k Multi Hd;https://m.media-amazon.com/images/I/41iFwFPh6lL.__AC_SX300_SY300_QL70_ML2_.jpg;33;31;9;cm;1,4;kg
7899298641353;NVD 16 CANAIS DE VÍDEO IP H.265+ INTELBRAS iNVD 1016 4K (sem HD);https://m.media-amazon.com/images/I/31X6-2mzNXL.__AC_SX300_SY300_QL70_ML2_.jpg;33;32;9;cm;1,35;kg
7896637674973;Dvr Gravador De Vídeo 4 Canais Hd Usb 2.0 Mhdx 1004 Intelbras;https://m.media-amazon.com/images/I/511a3tUzGWL.__AC_SX300_SY300_QL70_ML2_.jpg;3;3;1;mm;1,53;kg
7899298632320;DVR 4 Canais Intelbras MHDX 1004-C - Multi HD - IP, HDCVI, HDTVI e AHD - ONVIF;https://m.media-amazon.com/images/I/41fYZ-tmeXL.__AC_SX300_SY300_QL70_ML2_.jpg;37;27,1;5,6;cm;980;g
7896637682145;Dvr Intelbras 4ch Multihd H.265 Mhdx 1104 Hd 1 Tb Wd Purple;https://m.media-amazon.com/images/I/41saOXqCdvL.__AC_SY300_SX300_QL70_ML2_.jpg;25;25;10;cm;1,9;kg
7896637680509;;;42;31;10;cm;1,7;kg
7899298671350;DVR Intelbras 04 Canais 4x1 2MP MHDX 1104-C;https://m.media-amazon.com/images/I/41OlyKOajhL.__AC_SX300_SY300_QL70_ML2_.jpg;10;10;10;mm;2,72;g
7896637682152;Dvr Intelbras 8ch Mhdx 1108 Cloud Hdcvi Multi Hd 1tb Purple;https://m.media-amazon.com/images/I/51GaEhIrtkL.__AC_SX300_SY300_QL70_ML2_.jpg;30;25;10;cm;1;kg
7896637680516;DVR 8 Canais Intelbras HD 720p + 2 IP H.265+ Até 12TB 5 em 1 Modo NVR Ipv6 Onvif S - MHDX 1108;https://m.media-amazon.com/images/I/51TLRber5uL.__AC_SX300_SY300_QL70_ML2_.jpg;33,3;31,4;8,9;cm;1,5;kg
7896637681933;;;25;25;10;cm;1;kg
7896637682169;DVR - Gravador digital MHDX 1116 C/HD DE 3TB Intelbras;https://m.media-amazon.com/images/I/51GaEhIrtkL.__AC_SX300_SY300_QL70_ML2_.jpg;35;30;8;cm;1,5;kg
7896637680523;DVR Intelbras Multi HD MHDX 1116;https://m.media-amazon.com/images/I/51twdzIx-bL.__AC_SX300_SY300_QL70_ML2_.jpg;33;31;8,4;cm;1;kg
7896637682220;DVR Intelbras Multi HD MHDX 1116;https://m.media-amazon.com/images/I/51twdzIx-bL.__AC_SX300_SY300_QL70_ML2_.jpg;33;31;8,4;cm;1;kg
7899298638889;GRAVADOR DIGITAL DE IMAGEM MHDX 1204 C/HD 1TB;https://m.media-amazon.com/images/I/41FPhVvOkeL.__AC_SX300_SY300_QL70_ML2_.jpg;33,6;31;8,9;cm;1,31;kg
7899298635758;DVR 4 Canais Intelbras MHDX 1204 AM - Multi HD - IP, HDCVI, HDTVI, AHD e Analógica - ONVIF;https://m.media-amazon.com/images/I/41kN-yXIOOL.__AC_SX300_SY300_QL70_ML2_.jpg;48;26;23;cm;1,3;kg
7899298625001;;;33;31;10;cm;1,2;kg
7899298635994;;;44;36;15;cm;1,6;kg
7899298622796;DVR 16 Canais Intelbras MHDX 1216 AM - Multi HD - IP, HDCVI, HDTVI, AHD e Analógica - ONVIF;https://m.media-amazon.com/images/I/41kN-yXIOOL.__AC_SX300_SY300_QL70_ML2_.jpg;20;20;20;cm;2;kg
7899298615620;Gravador digital de vídeo 32 canais Full HD 1080p Intelbras MHDX 1232;https://m.media-amazon.com/images/I/410Y11n3qKL.__AC_SX300_SY300_QL70_ML2_.jpg;44;36;14;cm;3,08;kg
7899298630272;Dvr 8 Canais 5mp Inteligência Vídeo Mhdx 3008-c - Intelbras;https://m.media-amazon.com/images/I/41RvekJlNlL.__AC_SX300_SY300_QL70_ML2_.jpg;35,8;28;6,8;cm;1;kg
7899298649731;Gravador Digital De Vídeo 16 Canais Mhdx 3116-C Intelbras;https://m.media-amazon.com/images/I/41GrTVlxl4L.__AC_SY300_SX300_QL70_ML2_.jpg;32,8;31;9;cm;1,4;kg
7896637679718;Gravador Digital de Vídeo 32 Canais IP em Rede Full HD 4K NVD1232 4580304 Intelbras;https://m.media-amazon.com/images/I/41+2+aiBTSL._AC_SX300_SY300_.jpg;43,4;36;13,4;cm;3,3;kg
7896637685764;;;33;31;9;cm;1,3;kg
7899298637325;NVD gravador digital de vídeo 8 canais IP H.265+ NVD 1408 4k (sem HD);https://m.media-amazon.com/images/I/41MOYoZYBuL.__AC_SX300_SY300_QL70_ML2_.jpg;35;35;10;cm;3,5;kg
7896637678117;Gravador Digital Intelbras NVD 3116 4K 16CH RJ45 HDMI;https://m.media-amazon.com/images/I/41cTt2wNxoL.__AC_SY300_SX300_QL70_ML2_.jpg;44;36;15;cm;1,6;kg
7899298641346;NVD Gravador de vídeo 8 Canais IP PoE H.265+ Intelbras NVD 3308-P 4k (sem HD);https://m.media-amazon.com/images/I/31UkHtD10DL.__AC_SX300_SY300_QL70_ML2_.jpg;40;30;17;cm;2,6;kg
7899298630999;NVD Gravador 16 canais de vídeo IP H.265+ Intelbras NVD 3316 4K (sem HD);https://m.media-amazon.com/images/I/413Ntg1N8NL.__AC_SX300_SY300_QL70_ML2_.jpg;35;33;10;cm;1,32;kg
7899298631132;NVD gravador 16 canais de vídeo IP PoE+ Intelbras NVD 3316-P Ultra HD 4K;https://m.media-amazon.com/images/I/41zI5yB8sgL.__AC_SY300_SX300_QL70_ML2_.jpg;45;45;20;cm;3,81;kg
7899298637318;;;45;35;15;cm;2,73;kg
7896637676649;Adaptador Optico Simplex Sc/Apc - Xfa 2 Intelbras;https://m.media-amazon.com/images/I/51HniMVzohL.__AC_SX300_SY300_QL70_ML2_.jpg;16;13;5;cm;270;g
7899744026611;Emenda HDMI Fêmea - HDMI Fêmea PIX;https://m.media-amazon.com/images/I/41SKsbMfO3L.__AC_SX300_SY300_QL70_ML2_.jpg;10,3;7,4;1,1;cm;20;g
7899838823713;Multilaser EB09, Escova Rotativa Beauty 1000W Vermelha 220V, Preto;https://m.media-amazon.com/images/I/51W6cpiOPoL.__AC_SX300_SY300_QL70_ML2_.jpg;41,6;9,8;7,8;cm;570;g
7898496356342;GA.MA Italy Escova Secadora Gama Glamour Pink Brush 1300W - 220V;https://m.media-amazon.com/images/I/51r4P52MTFL.__AC_SX300_SY300_QL70_ML2_.jpg;40,4;11,4;9,2;cm;0,49;g
7899882313314;Escova Secadora Mondial Black Tiffany 1300W Bivolt - ES-16;https://m.media-amazon.com/images/I/51p08Ic1C-L.__AC_SX300_SY300_QL70_ML2_.jpg;38,2;11;9,2;cm;880;g
7898555219472;Estabilizador Coletek Bem Ligado ES-500VA-BM Preto,Tensão nominal de entrada 115/220V bivolt manual e Tensão nominal de saída mono 115V, 4 Tomadas Padrão NBR 14136 Frequência 60Hz;https://m.media-amazon.com/images/I/51DVXzmeZrL.__AC_SX300_SY300_QL70_ML2_.jpg;17,9;17,8;12,8;cm;1,69;kg
7897020630262;Estabilizador SMS Revol. Speedy 300VA BI-115 15970 Preto;https://m.media-amazon.com/images/I/81QWAgHIr9L.__AC_SX300_SY300_QL70_ML2_.jpg;19,2;16,4;12;cm;2,64;kg
7898451272694;Estabilizador 1000VA MCM Save Pro Bivolt/115V;https://m.media-amazon.com/images/I/51r-DkJPQQL.__AC_SX300_SY300_QL70_ML2_.jpg;25,4;15,6;11,6;cm;5,1;kg
7897020625213;ESTABILIZADOR SMS 1000 VA PROGRESSIVE III ENTRADA BIVOLT / SAÍDA 115V - 5 NT - PN 16216;https://m.media-amazon.com/images/I/81a50rpMDwL.__AC_SX300_SY300_QL70_ML2_.jpg;34,4;16;11,8;cm;7,7;kg
7898451272724;;;19;16;13;cm;5,8;kg
7898451272755;Estabilizador 2000VA MCM Save Pro Bivolt/115V;https://m.media-amazon.com/images/I/41RC7by4KQL.__AC_SX300_SY300_QL70_ML2_.jpg;25,6;19,4;13,6;cm;10;kg
7897020627989;Estabilizador SMS Progressive III 2000VA Laser Bi-115 16218;https://m.media-amazon.com/images/I/61PGbEQSqqL.__AC_SX300_SY300_QL70_ML2_.jpg;29,2;21,6;15;cm;10,8;kg
7898451272632;Estabilizador 500VA MCM Save Pro Bivolt/115V;https://m.media-amazon.com/images/I/61sEf5Id9NL.__AC_SX300_SY300_QL70_ML2_.jpg;25,4;16;11,4;cm;3,22;kg
7898451273424;;;22;13;11;cm;3,1;kg
7897020625190;;;31;14,8;10,5;cm;4,7;kg
7899298656852;ESTACAO RECARGA PARA VEICULOS ELETRICOS HOME 7,4 KW - INTELBRAS;https://m.media-amazon.com/images/I/41r0he8vBTL.__AC_SX300_SY300_QL70_ML2_.jpg;10;10;10;mm;4,54;g
7899298656876;Intelbras - Estação Recarga Veículos Elétricos City Eve 0110c Intelbras;https://m.media-amazon.com/images/I/51ji4Ne5ZrL.__AC_SX300_SY300_QL70_ML2_.jpg;43;32;21;cm;4;kg
7898105771986;;;10;2;2;cm;1,43;kg
7896041912029;;;30;22;1;cm;100;g
7896637689595;Etiqueta de Acionamento RFID 900Mhz TH 3010 Veicular Intelbras;https://m.media-amazon.com/images/I/41xpRj22JWL.__AC_SX300_SY300_QL70_ML2_.jpg;30;20;20;mm;20;g
7896637665735;Módulo De Expansão De 4 Pgm Intelbras XEP 4004 SMART;https://m.media-amazon.com/images/I/41+uPE-6WLL._AC_SY300_SX300_.jpg;14;9;3;cm;150;g
7896637665728;Módulo de expansão de 8 zonas Xez 4008 Smart Intelbras;https://m.media-amazon.com/images/I/41q9jdLOaDL.__AC_SX300_SY300_QL70_ML2_.jpg;14;9;3;cm;120;g
7896637678230;Fechadura Digital de Sobrepor Touch Screen FR 201 Intelbras;https://m.media-amazon.com/images/I/41HcCEN+upL._AC_SY300_SX300_.jpg;26,6;20,8;8,8;cm;1,58;kg
7896637644228;Extensão de Áudio para Vídeo Porteiro intelbras IV 7000 EA Branco;https://m.media-amazon.com/images/I/31KvOAgZGRL.__AC_SX300_SY300_QL70_ML2_.jpg;19,8;11;6,6;cm;0,21;g
7896637643672;;;20;9;7;cm;300;g
7896637679213;Extensão de Áudio para Vídeo Porteiro intelbras 1010 EA Branco;https://m.media-amazon.com/images/I/31QtYaAk3wL.__AC_SX300_SY300_QL70_ML2_.jpg;19,8;9,4;6,6;cm;0,26;g
7899298675358;Extensão Elétrica 3 Tomadas 2 Pinos 10A 10m EXT 2010 Branco Intelbras;https://m.media-amazon.com/images/I/217YUZ5GU6L.__AC_SX300_SY300_QL70_ML2_.jpg;8,5;4,3;3,6;cm;417;g
7899298675310;Extensão Elétrica 3 Tomadas 2 Pinos 10A 10m EXT 2010 Preto Intelbras;https://m.media-amazon.com/images/I/41NQWKeuXjL.__AC_SX300_SY300_QL70_ML2_.jpg;8,5;4,3;3,6;cm;417;g
7899298675327;Extensão Elétrica 3 Tomadas 2 Pinos 10a 3m EXT 2003 Preto Intelbras;https://m.media-amazon.com/images/I/41JZV-Y+beL._AC_SY300_SX300_.jpg;19,4;9;2;cm;180;g
7898555217485;;;8,2;4,4;25,5;cm;330;g
7896637677431;Extensao óPTICA Intelbras XFE 1 SC/UPC SM 2MM 3M 4830048;https://m.media-amazon.com/images/I/51Em4r99ziL.__AC_SX300_SY300_QL70_ML2_.jpg;20;15;10;cm;300;g
7896637619486;Módulo Interno para Porteiro Residencial IPR 8000 IN Branco Intelbras;https://m.media-amazon.com/images/I/318lW57lRcL.__AC_SX300_SY300_QL70_ML2_.jpg;19,8;11;6,6;cm;0,2;g
7897013557224;Extensão Elétrica de 10 metros com 3 tomadas Elgin Preta, Elgin, 46REX203010M, Preto;https://m.media-amazon.com/images/I/41RDRbhyjCL.__AC_SY300_SX300_QL70_ML2_.jpg;25,4;12,4;4,8;cm;434;g
7897013548529;Extensão Elétrica 3 Tomadas Elgin Cabo de 3 metros Bivolt Preto;https://m.media-amazon.com/images/I/61vYahMxiFL.__AC_SX300_SY300_QL70_ML2_.jpg;27,8;13,6;4,4;cm;252;g
7897013557217;Extensão Elétrica 3 Tomadas Elgin Cabo de 5 metros Bivolt Preto;https://m.media-amazon.com/images/I/41hgh4FQTFL.__AC_SX300_SY300_QL70_ML2_.jpg;20,6;9,6;3,4;cm;272;g
7897013582578;Extensão Elétrica 3 Tomadas Elgin Cabo de 3 metros Preto Bivolt Preto;https://m.media-amazon.com/images/I/51e5Z9M9tQL.__AC_SX300_SY300_QL70_ML2_.jpg;23,2;12;3,8;cm;280;g
7896637683524;Vídeo Extensor Intelbras VEX 3060 KVM Preto;https://m.media-amazon.com/images/I/41XYRKo1cWL.__AC_SX300_SY300_QL70_ML2_.jpg;20,2;15,6;8,3;cm;0,39;g
7899298627395;Extensor HDMI, FULL HD VEX 3120 IP RX Preto Intelbras;https://m.media-amazon.com/images/I/41F+xb0db6L._AC_SX300_SY300_.jpg;15,6;11,8;7,8;cm;300;g
7899298626831;Extensor HDMI + Infravermelho VEX 3120 Preto Intelbras;https://m.media-amazon.com/images/I/41y0T+BChUL._AC_SX300_SY300_.jpg;20,4;15,2;8,2;cm;580;g
7896637683494;intelbras Vídeo Extensor HDMI VEX 1050 Preto, VEX 1050 HDMI;https://m.media-amazon.com/images/I/415bYXqi60L.__AC_SX300_SY300_QL70_ML2_.jpg;18,1;12,9;3,9;cm;0,04;g
7899298631873;Extensor USB VEX 1050 G2 Preto Intelbras;https://m.media-amazon.com/images/I/51g8kcZL7gL.__AC_SX300_SY300_QL70_ML2_.jpg;13,6;13;2,4;cm;150;g
7896637684897;Vídeo Extensor Intelbras Vex 1050 Usb, Intelbras, VEX 1050, Preto, Único;https://m.media-amazon.com/images/I/416nlBokwsL.__AC_SX300_SY300_QL70_ML2_.jpg;21,1;9,7;3,5;cm;0,12;g
7899831311552;;;31,2;24,8;14,6;cm;4,4;kg
7896637627702;Fechadura Digital de Sobrepor Intelbras FD 1000;https://m.media-amazon.com/images/I/416vCY53LjL.__AC_SX300_SY300_QL70_ML2_.jpg;26,2;20,8;8,6;cm;1,5;kg
7896637627696;Fechadura Digital de Sobrepor Intelbras FD 2000;https://m.media-amazon.com/images/I/41EjVf9cELL.__AC_SX300_SY300_QL70_ML2_.jpg;26;20,8;9;cm;3;kg
7896637627689;Fechadura Digital de Embutir Intelbras FD 3000;https://m.media-amazon.com/images/I/41aJSGlcoqL.__AC_SX300_SY300_QL70_ML2_.jpg;32,8;28,6;9,4;cm;1,2;kg
7896637601436;;;26;20;8;cm;1,24;kg
7896637674454;Fechadura Digital de Sobrepor Touch Screen FR 101 Preto Intelbras;https://m.media-amazon.com/images/I/51R13R8zlmL.__AC_SX300_SY300_QL70_ML2_.jpg;26;20,6;8,6;cm;1;g
7896637674447;Fechadura Digital de Sobrepor Touch Screen FR 201 Intelbras;https://m.media-amazon.com/images/I/41HcCEN+upL._AC_SY300_SX300_.jpg;26,6;20,8;8,8;cm;1,58;kg
7896637680141;Fechadura Digital FR 220 Preto Intelbras;https://m.media-amazon.com/images/I/51SD1pB3X-L.__AC_SX300_SY300_QL70_ML2_.jpg;26,4;20,8;8,6;cm;1,49;g
7896637671453;Fechadura Digital FR 320 Preto Intelbras;https://m.media-amazon.com/images/I/51p81gXjkVL.__AC_SX300_SY300_QL70_ML2_.jpg;32,8;28,4;9,2;cm;1,1;g
7896637680134;Fechadura Digital de Embutir FR 330 Preto Intelbras;https://m.media-amazon.com/images/I/51PjDl-g0KL.__AC_SX300_SY300_QL70_ML2_.jpg;36,2;31,2;9,8;cm;2,93;g
7896637669313;Fechadura Digital de Sobrepor Para Portas de Vidro FR 400 Preto Intelbras;https://m.media-amazon.com/images/I/51DTd911ugL.__AC_SX300_SY300_QL70_ML2_.jpg;28,2;22,3;10,5;cm;1,6;kg
7896637689229;Fechadura Digital Intelbras FR 630 Preto;https://m.media-amazon.com/images/I/516edNWUFXL.__AC_SX300_SY300_QL70_ML2_.jpg;43,5;33,6;11,5;cm;3,8;kg
7899298688228;Fechadura Smart de Embutir sem Maçaneta MFD 7001 Intelbras;https://m.media-amazon.com/images/I/61N6vPU7JcL.__AC_SX300_SY300_QL70_ML2_.jpg;41;32;11;cm;2,86;kg
7899298675501;Fechadura Inteligente de Sobrepor MFR 1001 Preto Intelbras;https://m.media-amazon.com/images/I/41L3EkQE3wL.__AC_SX300_SY300_QL70_ML2_.jpg;26,2;20,7;8,8;cm;1,25;kg
7899298700043;FECHADURA INTELIGENTE DE SOBREPOR MFD 2020 (PRETA);https://m.media-amazon.com/images/I/21hi533LLgL.__AC_SY300_SX300_QL70_ML2_.jpg;28;24;9;cm;2;kg
7896637689366;Fechadura Eletrônica com Leitor de Tag RFID FX 3000 MF Preto Intelbras;https://m.media-amazon.com/images/I/41TSOoZW9kL._AC_SY300_SX300_.jpg;20,8;13,9;12,7;cm;1,1;kg
7898314172499;Fechadura Elétrica Dupla, HDL, 90.01.03.026;https://m.media-amazon.com/images/I/51AN+7Aq+pL._AC_SY300_SX300_.jpg;16,3;11,7;11,2;cm;800;g
7898314172543;Fechadura C90 Dupla Com Botão, HDL, C-90 C90, Cinza;https://m.media-amazon.com/images/I/614F4ej2+BL._AC_SY300_SX300_.jpg;16,2;11,8;10,6;cm;1,49;kg
7898314172512;Fechadura C90 Dupla, HDL, C-90 C90, Cinza;https://m.media-amazon.com/images/I/619uU6gVk6L.__AC_SX300_SY300_QL70_ML2_.jpg;16,7;11,8;11,8;cm;10;g
7896637678223;Fechadura Elétrica de Sobrepor FX 2000 AJ Cinza Intelbras;https://m.media-amazon.com/images/I/41Hlbzaj01L.__AC_SX300_SY300_QL70_ML2_.jpg;19;13,8;13,6;cm;1,56;g
7896637678216;Fechadura Elétrica de Sobrepor FX 2000 AJ Preto Intelbras;https://m.media-amazon.com/images/I/41flIzDjkLL.__AC_SX300_SY300_QL70_ML2_.jpg;19,2;13,8;13,6;cm;1,56;g
7896637678209;Fechadura Elétrica Residencial Intelbras FX 2000 U N Cinza;https://m.media-amazon.com/images/I/41eXF8+t0+L._AC_SY300_SX300_.jpg;19;13,8;13,4;cm;1,56;g
7896637675246;Fechadura Elétrica Cilindro Fixo Fx2000 Cinza Intelbras;https://m.media-amazon.com/images/I/41zN5XU+VqL._AC_SY300_SX300_.jpg;19;13,8;13,4;cm;1,6;kg
7896637680301;Fechadura Elétrica de Sobrepor Intelbras FX 2000 Preto;https://m.media-amazon.com/images/I/41huFbtYfhL.__AC_SX300_SY300_QL70_ML2_.jpg;19,8;15,4;14,6;cm;1,6;kg
7896637678193;Fechadura Elétrica de Sobrepor Fixo FX 2000 UN Preto Intelbras;https://m.media-amazon.com/images/I/41huFbtYfhL.__AC_SX300_SY300_QL70_ML2_.jpg;20;13,8;13,2;cm;1,56;kg
7896637685870;Fechadura Elétrica de Sobrepor Fx 500 Preto Intelbras;https://m.media-amazon.com/images/I/41m4uooV4FL.__AC_SX300_SY300_QL70_ML2_.jpg;15,8;10,6;10;cm;4;kg
7899298633976;Fechadura Elétrica de Sobrepor FX 1500 Cinza Intelbras;https://m.media-amazon.com/images/I/41UODnGD0ZL.__AC_SX300_SY300_QL70_ML2_.jpg;17,4;11,5;10,5;cm;1,2;kg
7896637684910;Fechadura Elétrica Intelbras com Cilindro Fixo Fx 2000 Inox;https://m.media-amazon.com/images/I/41pTZdySauL.__AC_SX300_SY300_QL70_ML2_.jpg;19,2;14,2;13,6;cm;1,56;kg
7896637671026;FECHADURA FE 20150 PRATA S/SENSOR;https://m.media-amazon.com/images/I/5184PEVU-nL.__AC_SX300_SY300_QL70_ML2_.jpg;22,4;9,2;7,8;cm;1,53;kg
7896637660150;FECHADURA ELETROIMA FS150 12V KIT ELITE COM SENSOR;https://m.media-amazon.com/images/I/51tWMObliLL.__AC_SX300_SY300_QL70_ML2_.jpg;22,8;12,4;11;cm;2;kg
7896637660082;KT 753 Fechadura-eletroímã 150 Kgf para portas deslizantes;https://m.media-amazon.com/images/I/51W5gW6d3dL.__AC_SX300_SY300_QL70_ML2_.jpg;20;20;20;cm;4;kg
7896637659512;Fechadura Digital Intelbras FR300;https://m.media-amazon.com/images/I/51UIw7UrwkL.__AC_SX300_SY300_QL70_ML2_.jpg;24;6;4;cm;2,5;kg
7896637600996;Fechadura Eletroímã Intelbras 300 Kgf Com Sensor Fe 10300;https://m.media-amazon.com/images/I/417OxyMUKnL.__AC_SX300_SY300_QL70_ML2_.jpg;35;10;7;cm;1;kg
7899298672678;Fechadura Inteligente de Sobrepor Para Portas de Vidro MFR 4000 Preto Intelbras;https://m.media-amazon.com/images/I/61W2h1dXlhL.__AC_SX300_SY300_QL70_ML2_.jpg;29,4;25,7;10,4;cm;1,66;kg
7899298652816;Fechadura Smart de Embutir Com Maçaneta Compatível com Alexa IFR 7000 Prata Intelbras;https://m.media-amazon.com/images/I/314g70Uta+L._AC_SY300_SX300_.jpg;36;31;10;cm;2,68;kg
7896637643092;Fechadura Inteligente Smart de Embutir com Maçaneta e Biometria IZY IFR 7000 Preta Intelbras;https://m.media-amazon.com/images/I/41FWX5TOLaL.__AC_SX300_SY300_QL70_ML2_.jpg;35,9;31,3;10,8;cm;662;g
7896637643191;Fechadura Inteligente Izy Smart de Embutir Sem Maçaneta IFR 7001 Preto Intelbras;https://m.media-amazon.com/images/I/41slKxeDIpL.__AC_SX300_SY300_QL70_ML2_.jpg;36,2;31,2;10,3;cm;474;g
7899298635802;Fechadura Smart de Sobrepor Compatível com Alexa IFR 1001 Preto Intelbras;https://m.media-amazon.com/images/I/51B7r4WdJbL.__AC_SX300_SY300_QL70_ML2_.jpg;26;20;8,5;cm;1,3;kg
7899298667599;Fechadura Smart de Sobrepor IFR 2020;https://m.media-amazon.com/images/I/518twFS8UDL.__AC_SX300_SY300_QL70_ML2_.jpg;27,7;24,1;9,1;cm;1,67;kg
7896637679848;Fechadura Solenoide Intelbras Safe para Vidro FS2010 4672004;https://m.media-amazon.com/images/I/517OMRUly7L.__AC_SX300_SY300_QL70_ML2_.jpg;16;11;11;cm;1;kg
7896637688291;FECHADURA SOLENOIDE FAIL SAFE FS3010 A (VIDRO X ALVENARIA) 4672020 – INTELBRAS;https://m.media-amazon.com/images/I/41ty9gGGH2L.__AC_SX300_SY300_QL70_ML2_.jpg;22;21;8;cm;1,6;kg
7896637688284;FS 3010 V Fechadura solenoide fail safe Intelbras;https://m.media-amazon.com/images/I/61YpU2GMujL.__AC_SX300_SY300_QL70_ML2_.jpg;25;20;15;cm;1,5;kg
7896637671330;Fechadura Solenóide Automatiza Intelbras Aço Inoxidável 2000Kgf;https://m.media-amazon.com/images/I/41Y2tZb+FuL._AC_SY300_SX300_.jpg;38;14;8;cm;1,65;kg
7896637684903;FS 1011 Fechadura solenoide Intelbras;https://m.media-amazon.com/images/I/413AfBOhQAL.__AC_SX300_SY300_QL70_ML2_.jpg;25;6;6;cm;1;kg
7896423503821;;;18;4;3;cm;336;g
7896423503760;FECHO ELÉTRICO DE EMBUTIR NO BATENTE - TRINCO AJUSTÁVEL - FEC-91 LA - HDL;https://m.media-amazon.com/images/I/41sxrr5ek2L.__AC_SX300_SY300_QL70_ML2_.jpg;15;10;10;cm;350;g
7898461966606;Agratto, Ferro de Passar, Facile, Branco, 220v;https://m.media-amazon.com/images/I/51ju8+5QgyL._AC_SY300_SX300_.jpg;26;12,4;10,8;cm;570;g
7898105772914;;;7,6;3,6;29;cm;0,16;g
7898555219007;Filtro de linha Coletek FL-52BK com 5Tomadas Bivolt 127V/220V, com chave liga/desliga Led Indicador protecão contra sobretensão e sobrecorrente disjuntor para proteger contra curto-circuito, Preto;https://m.media-amazon.com/images/I/51juWDz3hUS.__AC_SX300_SY300_QL70_ML2_.jpg;25,5;11;4,8;cm;215;g
7898506459773;Filtro De Linha Multilaser 6 Tomadas Branco Linear - WI222;https://m.media-amazon.com/images/I/51rmKqWS4FL.__AC_SX300_SY300_QL70_ML2_.jpg;27;10,4;4,2;cm;190;g
7898378705077;Multiplicador 4 Tomadas Bivolt c/ Controle Remoto, Cabo 1.5m, PowerCube ELG, PWC-XM4CR, Laranja e Branco;https://m.media-amazon.com/images/I/613+tOzg-AL._AC_SX300_SY300_.jpg;24,2;8;7,2;cm;470;g
7898378705039;Filtro de linha 4 tomadas + 2 Usb Powercube Pwc X4u Elg;https://m.media-amazon.com/images/I/51KPT49KseL.__AC_SX300_SY300_QL70_ML2_.jpg;23,6;8,4;7,8;cm;410;g
7898378705176;ELG, PWC-X4U/3M, PowerCube com Extensor USB, Filtro de Linha, Multiplicador 4 Tomadas Bivolt com 2 Portas USB 2.4A, Disjuntor Integrado de 10A, Cabo 3m, Cinza;https://m.media-amazon.com/images/I/51KPT49KseL.__AC_SX300_SY300_QL70_ML2_.jpg;24,6;8,2;8,2;cm;480;g
7898378705022;;;8;8;23,5;cm;380;g
7898378705169;ELG, PWC-X5/3M, PowerCube com Extensor, Multiplicador 5 Tomadas, Filtro de Linha com Protetor de Surto, Bivolt, Cabo 3m, Branco e Vermelho;https://m.media-amazon.com/images/I/51roKZsrbQL.__AC_SY300_SX300_QL70_ML2_.jpg;23,8;8,2;8,2;cm;490;g
7898378705015;ELG, PWC-R4U, PowerCube USB, Filtro de Linha, Multiplicador 4 Tomadas Bivolt com 2 Portas USB 2.4A, Disjuntor Integrado de 10A, Branco e Azul;https://m.media-amazon.com/images/I/51bx9IGaB-L.__AC_SY300_SX300_QL70_ML2_.jpg;11,7;7,9;7,8;cm;260;g
7898378705008;ELG, PWC-R5, PowerCube, Multiplicador 5 Tomadas, Disjuntor Integrado de 10A, Filtro de Linha com Protetor de Surto, Bivolt, Branco e Verde;https://m.media-amazon.com/images/I/51hguOR-sjL.__AC_SY300_SX300_QL70_ML2_.jpg;12;8;8;cm;240;g
7897013548505;;;4,3;3,6;20;cm;224;g
7897020631887;Filtro de Linha SMS Bivolt 4 Tomadas 1.3M - 62328, Preto;https://m.media-amazon.com/images/I/81ee+2h4jVL._AC_SX300_SY300_.jpg;35,4;10,6;4,2;cm;275;g
7897020631894;Filtro de Linha SMS Bivolt 4 Tomadas 3M - 62329, Preto;https://m.media-amazon.com/images/I/81Lj+Jq5zHL._AC_SX300_SY300_.jpg;37;12;4,2;cm;329;g
7899838809366;Filtro De Linha 5 Tomadas 1,2M Branco Multilaser - WI300;https://m.media-amazon.com/images/I/41-wrWdasqL.__AC_SX300_SY300_QL70_ML2_.jpg;28;9,8;4;cm;0,17;g
7897013548512;Filtro de Linha 6 Tomadas Elgin 2P+T 10A Preto Bivolt;https://m.media-amazon.com/images/I/51QCpVFERUL.__AC_SX300_SY300_QL70_ML2_.jpg;31,8;8,8;4,8;cm;276;g
7898554602701;Filtro de Linha 6 Tomadas 2P+T, Fortrek, Preto;https://m.media-amazon.com/images/I/71PJIBZ-+CL._AC_SY300_SX300_.jpg;30,6;7,8;4,6;cm;240;g
